,State,State Code,Year of Death,Year of Death Code,Age of Mother,Age of Mother Code,ICD Chapter,ICD Chapter Code,Deaths,Births,Death Rate
5919,Texas,48.0,2012.0,2012.0,15-19 years,15-19,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,50.0,40451.0,1.25
5920,Texas,48.0,2012.0,2012.0,15-19 years,15-19,External causes of morbidity and mortality,V01-Y89,22.0,40451.0,0.55
5921,Texas,48.0,2012.0,2012.0,20-24 years,20-24,Certain infectious and parasitic diseases,A00-B99,19.0,97675.0,0.20 (Unreliable)
5922,Texas,48.0,2012.0,2012.0,20-24 years,20-24,Diseases of the circulatory system,I00-I99,10.0,97675.0,0.10 (Unreliable)
5923,Texas,48.0,2012.0,2012.0,20-24 years,20-24,Diseases of the respiratory system,J00-J98,16.0,97675.0,0.17 (Unreliable)
5924,Texas,48.0,2012.0,2012.0,20-24 years,20-24,Certain conditions originating in the perinatal period,P00-P96,236.0,97675.0,2.41
5925,Texas,48.0,2012.0,2012.0,20-24 years,20-24,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,128.0,97675.0,1.31
5926,Texas,48.0,2012.0,2012.0,20-24 years,20-24,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,117.0,97675.0,1.20
5927,Texas,48.0,2012.0,2012.0,20-24 years,20-24,External causes of morbidity and mortality,V01-Y89,58.0,97675.0,0.59
5928,Texas,48.0,2012.0,2012.0,25-29 years,25-29,Certain infectious and parasitic diseases,A00-B99,14.0,106377.0,0.13 (Unreliable)
5929,Texas,48.0,2012.0,2012.0,25-29 years,25-29,Diseases of the nervous system,G00-G98,15.0,106377.0,0.14 (Unreliable)
5930,Texas,48.0,2012.0,2012.0,25-29 years,25-29,Certain conditions originating in the perinatal period,P00-P96,265.0,106377.0,2.49
5931,Texas,48.0,2012.0,2012.0,25-29 years,25-29,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,130.0,106377.0,1.23
5932,Texas,48.0,2012.0,2012.0,25-29 years,25-29,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,69.0,106377.0,0.65
5933,Texas,48.0,2012.0,2012.0,25-29 years,25-29,External causes of morbidity and mortality,V01-Y89,18.0,106377.0,0.17 (Unreliable)
5934,Texas,48.0,2012.0,2012.0,30-34 years,30-34,Certain infectious and parasitic diseases,A00-B99,12.0,87971.0,0.14 (Unreliable)
5935,Texas,48.0,2012.0,2012.0,30-34 years,30-34,Certain conditions originating in the perinatal period,P00-P96,240.0,87971.0,2.73
5936,Texas,48.0,2012.0,2012.0,30-34 years,30-34,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,127.0,87971.0,1.44
5937,Texas,48.0,2012.0,2012.0,30-34 years,30-34,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,44.0,87971.0,0.49
5938,Texas,48.0,2012.0,2012.0,30-34 years,30-34,External causes of morbidity and mortality,V01-Y89,14.0,87971.0,0.16 (Unreliable)
5939,Texas,48.0,2012.0,2012.0,35-39 years,35-39,Certain conditions originating in the perinatal period,P00-P96,123.0,40180.0,3.07
5940,Texas,48.0,2012.0,2012.0,35-39 years,35-39,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,66.0,40180.0,1.65
5941,Texas,48.0,2012.0,2012.0,35-39 years,35-39,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,15.0,40180.0,0.38 (Unreliable)
5942,Texas,48.0,2012.0,2012.0,40-44 years,40-44,Certain conditions originating in the perinatal period,P00-P96,27.0,8961.0,3.05
5943,Texas,48.0,2012.0,2012.0,40-44 years,40-44,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,31.0,8961.0,3.49
5944,Texas,48.0,2013.0,2013.0,15-19 years,15-19,Certain infectious and parasitic diseases,A00-B99,10.0,37525.0,0.27 (Unreliable)
5945,Texas,48.0,2013.0,2013.0,15-19 years,15-19,Certain conditions originating in the perinatal period,P00-P96,122.0,37525.0,3.24
5946,Texas,48.0,2013.0,2013.0,15-19 years,15-19,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,55.0,37525.0,1.47
5947,Texas,48.0,2013.0,2013.0,15-19 years,15-19,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,44.0,37525.0,1.18
5948,Texas,48.0,2013.0,2013.0,15-19 years,15-19,External causes of morbidity and mortality,V01-Y89,15.0,37525.0,0.40 (Unreliable)
5949,Texas,48.0,2013.0,2013.0,20-24 years,20-24,Certain infectious and parasitic diseases,A00-B99,16.0,98630.0,0.16 (Unreliable)
5950,Texas,48.0,2013.0,2013.0,20-24 years,20-24,Diseases of the nervous system,G00-G98,11.0,98630.0,0.11 (Unreliable)
5951,Texas,48.0,2013.0,2013.0,20-24 years,20-24,Diseases of the respiratory system,J00-J98,15.0,98630.0,0.15 (Unreliable)
5952,Texas,48.0,2013.0,2013.0,20-24 years,20-24,Certain conditions originating in the perinatal period,P00-P96,253.0,98630.0,2.56
5953,Texas,48.0,2013.0,2013.0,20-24 years,20-24,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,143.0,98630.0,1.45
5954,Texas,48.0,2013.0,2013.0,20-24 years,20-24,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,115.0,98630.0,1.17
5955,Texas,48.0,2013.0,2013.0,20-24 years,20-24,External causes of morbidity and mortality,V01-Y89,49.0,98630.0,0.50
5956,Texas,48.0,2013.0,2013.0,25-29 years,25-29,Certain infectious and parasitic diseases,A00-B99,10.0,108885.0,0.09 (Unreliable)
5957,Texas,48.0,2013.0,2013.0,25-29 years,25-29,Diseases of the nervous system,G00-G98,12.0,108885.0,0.11 (Unreliable)
5958,Texas,48.0,2013.0,2013.0,25-29 years,25-29,Diseases of the circulatory system,I00-I99,15.0,108885.0,0.14 (Unreliable)
5959,Texas,48.0,2013.0,2013.0,25-29 years,25-29,Diseases of the respiratory system,J00-J98,10.0,108885.0,0.09 (Unreliable)
5960,Texas,48.0,2013.0,2013.0,25-29 years,25-29,Certain conditions originating in the perinatal period,P00-P96,274.0,108885.0,2.52
5961,Texas,48.0,2013.0,2013.0,25-29 years,25-29,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,141.0,108885.0,1.30
5962,Texas,48.0,2013.0,2013.0,25-29 years,25-29,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,61.0,108885.0,0.56
5963,Texas,48.0,2013.0,2013.0,25-29 years,25-29,External causes of morbidity and mortality,V01-Y89,28.0,108885.0,0.26
5964,Texas,48.0,2013.0,2013.0,30-34 years,30-34,Certain conditions originating in the perinatal period,P00-P96,247.0,90625.0,2.73
5965,Texas,48.0,2013.0,2013.0,30-34 years,30-34,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,107.0,90625.0,1.18
5966,Texas,48.0,2013.0,2013.0,30-34 years,30-34,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,47.0,90625.0,0.52
5967,Texas,48.0,2013.0,2013.0,30-34 years,30-34,External causes of morbidity and mortality,V01-Y89,14.0,90625.0,0.15 (Unreliable)
5968,Texas,48.0,2013.0,2013.0,35-39 years,35-39,Certain conditions originating in the perinatal period,P00-P96,141.0,41310.0,3.41
5969,Texas,48.0,2013.0,2013.0,35-39 years,35-39,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,54.0,41310.0,1.32
5970,Texas,48.0,2013.0,2013.0,35-39 years,35-39,External causes of morbidity and mortality,V01-Y89,10.0,41310.0,0.24 (Unreliable)
5971,Texas,48.0,2013.0,2013.0,40-44 years,40-44,Certain conditions originating in the perinatal period,P00-P96,39.0,9218.0,4.26
5972,Texas,48.0,2013.0,2013.0,40-44 years,40-44,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,32.0,9218.0,3.50
5973,Texas,48.0,2014.0,2014.0,15-19 years,15-19,Certain conditions originating in the perinatal period,P00-P96,96.0,35063.0,2.73
5974,Texas,48.0,2014.0,2014.0,15-19 years,15-19,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,46.0,35063.0,1.30
5975,Texas,48.0,2014.0,2014.0,15-19 years,15-19,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,55.0,35063.0,1.58
5976,Texas,48.0,2014.0,2014.0,15-19 years,15-19,External causes of morbidity and mortality,V01-Y89,19.0,35063.0,0.54 (Unreliable)
5977,Texas,48.0,2014.0,2014.0,20-24 years,20-24,Certain infectious and parasitic diseases,A00-B99,17.0,99733.0,0.17 (Unreliable)
5978,Texas,48.0,2014.0,2014.0,20-24 years,20-24,Diseases of the respiratory system,J00-J98,12.0,99733.0,0.12 (Unreliable)
5979,Texas,48.0,2014.0,2014.0,20-24 years,20-24,Certain conditions originating in the perinatal period,P00-P96,272.0,99733.0,2.72
5980,Texas,48.0,2014.0,2014.0,20-24 years,20-24,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,133.0,99733.0,1.33
5981,Texas,48.0,2014.0,2014.0,20-24 years,20-24,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,123.0,99733.0,1.23
5982,Texas,48.0,2014.0,2014.0,20-24 years,20-24,External causes of morbidity and mortality,V01-Y89,45.0,99733.0,0.45
5983,Texas,48.0,2014.0,2014.0,25-29 years,25-29,Certain infectious and parasitic diseases,A00-B99,13.0,113074.0,0.12 (Unreliable)
5984,Texas,48.0,2014.0,2014.0,25-29 years,25-29,Diseases of the circulatory system,I00-I99,14.0,113074.0,0.12 (Unreliable)
5985,Texas,48.0,2014.0,2014.0,25-29 years,25-29,Certain conditions originating in the perinatal period,P00-P96,290.0,113074.0,2.56
5986,Texas,48.0,2014.0,2014.0,25-29 years,25-29,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,118.0,113074.0,1.04
5987,Texas,48.0,2014.0,2014.0,25-29 years,25-29,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,81.0,113074.0,0.72
5988,Texas,48.0,2014.0,2014.0,25-29 years,25-29,External causes of morbidity and mortality,V01-Y89,26.0,113074.0,0.23
5989,Texas,48.0,2014.0,2014.0,30-34 years,30-34,Diseases of the circulatory system,I00-I99,14.0,97346.0,0.15 (Unreliable)
5990,Texas,48.0,2014.0,2014.0,30-34 years,30-34,Certain conditions originating in the perinatal period,P00-P96,289.0,97346.0,2.97
5991,Texas,48.0,2014.0,2014.0,30-34 years,30-34,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,126.0,97346.0,1.30
5992,Texas,48.0,2014.0,2014.0,30-34 years,30-34,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,46.0,97346.0,0.48
5993,Texas,48.0,2014.0,2014.0,30-34 years,30-34,External causes of morbidity and mortality,V01-Y89,20.0,97346.0,0.21
5994,Texas,48.0,2014.0,2014.0,35-39 years,35-39,Certain conditions originating in the perinatal period,P00-P96,122.0,43993.0,2.78
5995,Texas,48.0,2014.0,2014.0,35-39 years,35-39,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,95.0,43993.0,2.17
5996,Texas,48.0,2014.0,2014.0,35-39 years,35-39,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,22.0,43993.0,0.50
5997,Texas,48.0,2014.0,2014.0,40-44 years,40-44,Certain conditions originating in the perinatal period,P00-P96,38.0,9471.0,3.99
5998,Texas,48.0,2014.0,2014.0,40-44 years,40-44,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,29.0,9471.0,3.11
5999,Texas,48.0,2015.0,2015.0,15-19 years,15-19,Certain conditions originating in the perinatal period,P00-P96,99.0,32687.0,3.03
6000,Texas,48.0,2015.0,2015.0,15-19 years,15-19,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,53.0,32687.0,1.62
6001,Texas,48.0,2015.0,2015.0,15-19 years,15-19,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,44.0,32687.0,1.35
6002,Texas,48.0,2015.0,2015.0,15-19 years,15-19,External causes of morbidity and mortality,V01-Y89,14.0,32687.0,0.43 (Unreliable)
6003,Texas,48.0,2015.0,2015.0,20-24 years,20-24,Certain infectious and parasitic diseases,A00-B99,16.0,97786.0,0.16 (Unreliable)
6004,Texas,48.0,2015.0,2015.0,20-24 years,20-24,Diseases of the respiratory system,J00-J98,13.0,97786.0,0.13 (Unreliable)
6005,Texas,48.0,2015.0,2015.0,20-24 years,20-24,Certain conditions originating in the perinatal period,P00-P96,233.0,97786.0,2.38
6006,Texas,48.0,2015.0,2015.0,20-24 years,20-24,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,132.0,97786.0,1.35
6007,Texas,48.0,2015.0,2015.0,20-24 years,20-24,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,125.0,97786.0,1.27
6008,Texas,48.0,2015.0,2015.0,20-24 years,20-24,External causes of morbidity and mortality,V01-Y89,46.0,97786.0,0.47
6009,Texas,48.0,2015.0,2015.0,25-29 years,25-29,Certain infectious and parasitic diseases,A00-B99,16.0,115576.0,0.14 (Unreliable)
6010,Texas,48.0,2015.0,2015.0,25-29 years,25-29,Diseases of the circulatory system,I00-I99,13.0,115576.0,0.11 (Unreliable)
6011,Texas,48.0,2015.0,2015.0,25-29 years,25-29,Diseases of the respiratory system,J00-J98,12.0,115576.0,0.10 (Unreliable)
6012,Texas,48.0,2015.0,2015.0,25-29 years,25-29,Certain conditions originating in the perinatal period,P00-P96,267.0,115576.0,2.31
6013,Texas,48.0,2015.0,2015.0,25-29 years,25-29,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,145.0,115576.0,1.26
6014,Texas,48.0,2015.0,2015.0,25-29 years,25-29,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,104.0,115576.0,0.90
6015,Texas,48.0,2015.0,2015.0,25-29 years,25-29,External causes of morbidity and mortality,V01-Y89,25.0,115576.0,0.22
6016,Texas,48.0,2015.0,2015.0,30-34 years,30-34,Certain infectious and parasitic diseases,A00-B99,10.0,100361.0,0.10 (Unreliable)
6017,Texas,48.0,2015.0,2015.0,30-34 years,30-34,Certain conditions originating in the perinatal period,P00-P96,266.0,100361.0,2.65
6018,Texas,48.0,2015.0,2015.0,30-34 years,30-34,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,131.0,100361.0,1.30
6019,Texas,48.0,2015.0,2015.0,30-34 years,30-34,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,46.0,100361.0,0.46
6020,Texas,48.0,2015.0,2015.0,30-34 years,30-34,External causes of morbidity and mortality,V01-Y89,23.0,100361.0,0.23
6021,Texas,48.0,2015.0,2015.0,35-39 years,35-39,Certain conditions originating in the perinatal period,P00-P96,123.0,46155.0,2.65
6022,Texas,48.0,2015.0,2015.0,35-39 years,35-39,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,73.0,46155.0,1.57
6023,Texas,48.0,2015.0,2015.0,35-39 years,35-39,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,14.0,46155.0,0.31 (Unreliable)
6024,Texas,48.0,2015.0,2015.0,40-44 years,40-44,Certain conditions originating in the perinatal period,P00-P96,43.0,9929.0,4.36
6025,Texas,48.0,2015.0,2015.0,40-44 years,40-44,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,30.0,9929.0,2.98
6026,Texas,48.0,2016.0,2016.0,15-19 years,15-19,Certain conditions originating in the perinatal period,P00-P96,90.0,29765.0,3.02
6027,Texas,48.0,2016.0,2016.0,15-19 years,15-19,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,37.0,29765.0,1.24
6028,Texas,48.0,2016.0,2016.0,15-19 years,15-19,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,47.0,29765.0,1.59
6029,Texas,48.0,2016.0,2016.0,15-19 years,15-19,External causes of morbidity and mortality,V01-Y89,22.0,29765.0,0.74
6030,Texas,48.0,2016.0,2016.0,20-24 years,20-24,Certain infectious and parasitic diseases,A00-B99,13.0,92959.0,0.14 (Unreliable)
6031,Texas,48.0,2016.0,2016.0,20-24 years,20-24,Diseases of the circulatory system,I00-I99,11.0,92959.0,0.12 (Unreliable)
6032,Texas,48.0,2016.0,2016.0,20-24 years,20-24,Diseases of the respiratory system,J00-J98,11.0,92959.0,0.12 (Unreliable)
6033,Texas,48.0,2016.0,2016.0,20-24 years,20-24,Certain conditions originating in the perinatal period,P00-P96,255.0,92959.0,2.74
6034,Texas,48.0,2016.0,2016.0,20-24 years,20-24,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,108.0,92959.0,1.16
6035,Texas,48.0,2016.0,2016.0,20-24 years,20-24,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,95.0,92959.0,1.02
6036,Texas,48.0,2016.0,2016.0,20-24 years,20-24,External causes of morbidity and mortality,V01-Y89,52.0,92959.0,0.56
6037,Texas,48.0,2016.0,2016.0,25-29 years,25-29,Certain infectious and parasitic diseases,A00-B99,14.0,114615.0,0.12 (Unreliable)
6038,Texas,48.0,2016.0,2016.0,25-29 years,25-29,Diseases of the nervous system,G00-G98,10.0,114615.0,0.09 (Unreliable)
6039,Texas,48.0,2016.0,2016.0,25-29 years,25-29,Certain conditions originating in the perinatal period,P00-P96,309.0,114615.0,2.70
6040,Texas,48.0,2016.0,2016.0,25-29 years,25-29,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,138.0,114615.0,1.20
6041,Texas,48.0,2016.0,2016.0,25-29 years,25-29,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,82.0,114615.0,0.71
6042,Texas,48.0,2016.0,2016.0,25-29 years,25-29,External causes of morbidity and mortality,V01-Y89,33.0,114615.0,0.29
6043,Texas,48.0,2016.0,2016.0,30-34 years,30-34,Certain infectious and parasitic diseases,A00-B99,10.0,101319.0,0.10 (Unreliable)
6044,Texas,48.0,2016.0,2016.0,30-34 years,30-34,Diseases of the circulatory system,I00-I99,11.0,101319.0,0.11 (Unreliable)
6045,Texas,48.0,2016.0,2016.0,30-34 years,30-34,Certain conditions originating in the perinatal period,P00-P96,239.0,101319.0,2.36
6046,Texas,48.0,2016.0,2016.0,30-34 years,30-34,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,139.0,101319.0,1.37
6047,Texas,48.0,2016.0,2016.0,30-34 years,30-34,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,53.0,101319.0,0.53
6048,Texas,48.0,2016.0,2016.0,30-34 years,30-34,External causes of morbidity and mortality,V01-Y89,18.0,101319.0,0.18 (Unreliable)
6049,Texas,48.0,2016.0,2016.0,35-39 years,35-39,Certain conditions originating in the perinatal period,P00-P96,130.0,48201.0,2.71
6050,Texas,48.0,2016.0,2016.0,35-39 years,35-39,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,78.0,48201.0,1.62
6051,Texas,48.0,2016.0,2016.0,35-39 years,35-39,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,21.0,48201.0,0.44
6052,Texas,48.0,2016.0,2016.0,40-44 years,40-44,Certain conditions originating in the perinatal period,P00-P96,33.0,10096.0,3.28
6053,Texas,48.0,2016.0,2016.0,40-44 years,40-44,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,37.0,10096.0,3.67
6054,Texas,48.0,2017.0,2017.0,15-19 years,15-19,Certain conditions originating in the perinatal period,P00-P96,88.0,26971.0,3.25
6055,Texas,48.0,2017.0,2017.0,15-19 years,15-19,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,45.0,26971.0,1.65
6056,Texas,48.0,2017.0,2017.0,15-19 years,15-19,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,36.0,26971.0,1.34
