Notes,State,State Code,Year of Death,Year of Death Code,Age of Mother,Age of Mother Code,ICD Chapter,ICD Chapter Code,Deaths,Births,Death Rate
,Texas,48,2008,2008,20-24 years,20-24,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,128,110268,1.17
,Texas,48,2008,2008,20-24 years,20-24,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,167,110268,1.51
,Texas,48,2008,2008,20-24 years,20-24,External causes of morbidity and mortality,V01-Y89,41,110268,0.37
,Texas,48,2008,2008,25-29 years,25-29,Certain infectious and parasitic diseases,A00-B99,12,110890,0.11 (Unreliable)
,Texas,48,2008,2008,25-29 years,25-29,Diseases of the circulatory system,I00-I99,14,110890,0.13 (Unreliable)
,Texas,48,2008,2008,25-29 years,25-29,Diseases of the respiratory system,J00-J98,14,110890,0.13 (Unreliable)
,Texas,48,2008,2008,25-29 years,25-29,Diseases of the digestive system,K00-K92,14,110890,0.13 (Unreliable)
,Texas,48,2008,2008,25-29 years,25-29,Certain conditions originating in the perinatal period,P00-P96,299,110890,2.70
,Texas,48,2008,2008,25-29 years,25-29,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,133,110890,1.20
,Texas,48,2008,2008,25-29 years,25-29,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,102,110890,0.92
,Texas,48,2008,2008,25-29 years,25-29,External causes of morbidity and mortality,V01-Y89,32,110890,0.29
,Texas,48,2008,2008,30-34 years,30-34,Diseases of the circulatory system,I00-I99,14,81878,0.17 (Unreliable)
,Texas,48,2008,2008,30-34 years,30-34,Diseases of the digestive system,K00-K92,10,81878,0.12 (Unreliable)
,Texas,48,2008,2008,30-34 years,30-34,Certain conditions originating in the perinatal period,P00-P96,218,81878,2.67
,Texas,48,2008,2008,30-34 years,30-34,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,91,81878,1.12
,Texas,48,2008,2008,30-34 years,30-34,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,50,81878,0.61
,Texas,48,2008,2008,35-39 years,35-39,Certain conditions originating in the perinatal period,P00-P96,125,39123,3.21
,Texas,48,2008,2008,35-39 years,35-39,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,68,39123,1.73
,Texas,48,2008,2008,35-39 years,35-39,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,11,39123,0.28 (Unreliable)
,Texas,48,2008,2008,40-44 years,40-44,Certain conditions originating in the perinatal period,P00-P96,28,7786,3.56
,Texas,48,2008,2008,40-44 years,40-44,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,32,7786,4.07
,Texas,48,2009,2009,15-19 years,15-19,Diseases of the respiratory system,J00-J98,12,52656,0.23 (Unreliable)
,Texas,48,2009,2009,15-19 years,15-19,Certain conditions originating in the perinatal period,P00-P96,154,52656,2.93
,Texas,48,2009,2009,15-19 years,15-19,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,74,52656,1.40
,Texas,48,2009,2009,15-19 years,15-19,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,68,52656,1.29
,Texas,48,2009,2009,15-19 years,15-19,External causes of morbidity and mortality,V01-Y89,32,52656,0.62
,Texas,48,2009,2009,20-24 years,20-24,Certain infectious and parasitic diseases,A00-B99,16,107412,0.15 (Unreliable)
,Texas,48,2009,2009,20-24 years,20-24,Diseases of the circulatory system,I00-I99,14,107412,0.13 (Unreliable)
,Texas,48,2009,2009,20-24 years,20-24,Diseases of the respiratory system,J00-J98,25,107412,0.24
,Texas,48,2009,2009,20-24 years,20-24,Certain conditions originating in the perinatal period,P00-P96,246,107412,2.29
,Texas,48,2009,2009,20-24 years,20-24,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,157,107412,1.46
,Texas,48,2009,2009,20-24 years,20-24,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,148,107412,1.37
,Texas,48,2009,2009,20-24 years,20-24,External causes of morbidity and mortality,V01-Y89,66,107412,0.61
,Texas,48,2009,2009,25-29 years,25-29,Certain infectious and parasitic diseases,A00-B99,14,110413,0.13 (Unreliable)
,Texas,48,2009,2009,25-29 years,25-29,Diseases of the circulatory system,I00-I99,18,110413,0.17 (Unreliable)
,Texas,48,2009,2009,25-29 years,25-29,Certain conditions originating in the perinatal period,P00-P96,272,110413,2.46
,Texas,48,2009,2009,25-29 years,25-29,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,145,110413,1.31
,Texas,48,2009,2009,25-29 years,25-29,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,65,110413,0.59
,Texas,48,2009,2009,25-29 years,25-29,External causes of morbidity and mortality,V01-Y89,23,110413,0.21
,Texas,48,2009,2009,30-34 years,30-34,Certain infectious and parasitic diseases,A00-B99,16,82515,0.20 (Unreliable)
,Texas,48,2009,2009,30-34 years,30-34,Certain conditions originating in the perinatal period,P00-P96,199,82515,2.41
,Texas,48,2009,2009,30-34 years,30-34,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,90,82515,1.08
,Texas,48,2009,2009,30-34 years,30-34,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,34,82515,0.42
,Texas,48,2009,2009,30-34 years,30-34,External causes of morbidity and mortality,V01-Y89,15,82515,0.18 (Unreliable)
,Texas,48,2009,2009,35-39 years,35-39,Certain conditions originating in the perinatal period,P00-P96,147,39485,3.72
,Texas,48,2009,2009,35-39 years,35-39,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,55,39485,1.40
,Texas,48,2009,2009,35-39 years,35-39,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,11,39485,0.28 (Unreliable)
,Texas,48,2009,2009,40-44 years,40-44,Certain conditions originating in the perinatal period,P00-P96,40,8165,4.95
,Texas,48,2009,2009,40-44 years,40-44,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,35,8165,4.31
,Texas,48,2010,2010,15-19 years,15-19,Certain infectious and parasitic diseases,A00-B99,11,47751,0.23 (Unreliable)
,Texas,48,2010,2010,15-19 years,15-19,Diseases of the respiratory system,J00-J98,10,47751,0.21 (Unreliable)
,Texas,48,2010,2010,15-19 years,15-19,Certain conditions originating in the perinatal period,P00-P96,147,47751,3.08
,Texas,48,2010,2010,15-19 years,15-19,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,71,47751,1.50
,Texas,48,2010,2010,15-19 years,15-19,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,67,47751,1.41
,Texas,48,2010,2010,15-19 years,15-19,External causes of morbidity and mortality,V01-Y89,27,47751,0.57
,Texas,48,2010,2010,20-24 years,20-24,Certain infectious and parasitic diseases,A00-B99,16,101142,0.16 (Unreliable)
,Texas,48,2010,2010,20-24 years,20-24,Diseases of the nervous system,G00-G98,11,101142,0.11 (Unreliable)
,Texas,48,2010,2010,20-24 years,20-24,Diseases of the circulatory system,I00-I99,13,101142,0.13 (Unreliable)
,Texas,48,2010,2010,20-24 years,20-24,Diseases of the respiratory system,J00-J98,15,101142,0.15 (Unreliable)
,Texas,48,2010,2010,20-24 years,20-24,Certain conditions originating in the perinatal period,P00-P96,292,101142,2.89
,Texas,48,2010,2010,20-24 years,20-24,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,129,101142,1.27
,Texas,48,2010,2010,20-24 years,20-24,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,127,101142,1.26
,Texas,48,2010,2010,20-24 years,20-24,External causes of morbidity and mortality,V01-Y89,56,101142,0.56
,Texas,48,2010,2010,25-29 years,25-29,Certain infectious and parasitic diseases,A00-B99,13,106148,0.12 (Unreliable)
,Texas,48,2010,2010,25-29 years,25-29,Diseases of the circulatory system,I00-I99,15,106148,0.14 (Unreliable)
,Texas,48,2010,2010,25-29 years,25-29,Certain conditions originating in the perinatal period,P00-P96,282,106148,2.66
,Texas,48,2010,2010,25-29 years,25-29,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,126,106148,1.19
,Texas,48,2010,2010,25-29 years,25-29,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,70,106148,0.65
,Texas,48,2010,2010,25-29 years,25-29,External causes of morbidity and mortality,V01-Y89,38,106148,0.36
,Texas,48,2010,2010,30-34 years,30-34,Certain infectious and parasitic diseases,A00-B99,14,82454,0.17 (Unreliable)
,Texas,48,2010,2010,30-34 years,30-34,Diseases of the digestive system,K00-K92,10,82454,0.12 (Unreliable)
,Texas,48,2010,2010,30-34 years,30-34,Certain conditions originating in the perinatal period,P00-P96,216,82454,2.62
,Texas,48,2010,2010,30-34 years,30-34,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,116,82454,1.40
,Texas,48,2010,2010,30-34 years,30-34,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,42,82454,0.51
,Texas,48,2010,2010,30-34 years,30-34,External causes of morbidity and mortality,V01-Y89,12,82454,0.15 (Unreliable)
,Texas,48,2010,2010,35-39 years,35-39,Certain conditions originating in the perinatal period,P00-P96,120,39107,3.06
,Texas,48,2010,2010,35-39 years,35-39,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,55,39107,1.41
,Texas,48,2010,2010,35-39 years,35-39,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,13,39107,0.34 (Unreliable)
,Texas,48,2010,2010,40-44 years,40-44,Certain conditions originating in the perinatal period,P00-P96,40,8272,4.84
,Texas,48,2010,2010,40-44 years,40-44,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,28,8272,3.35
,Texas,48,2011,2011,15-19 years,15-19,Certain infectious and parasitic diseases,A00-B99,13,42748,0.31 (Unreliable)
,Texas,48,2011,2011,15-19 years,15-19,Certain conditions originating in the perinatal period,P00-P96,146,42748,3.41
,Texas,48,2011,2011,15-19 years,15-19,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,75,42748,1.76
,Texas,48,2011,2011,15-19 years,15-19,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,49,42748,1.16
,Texas,48,2011,2011,15-19 years,15-19,External causes of morbidity and mortality,V01-Y89,24,42748,0.57
,Texas,48,2011,2011,20-24 years,20-24,Certain infectious and parasitic diseases,A00-B99,12,96806,0.12 (Unreliable)
,Texas,48,2011,2011,20-24 years,20-24,Diseases of the circulatory system,I00-I99,12,96806,0.13 (Unreliable)
,Texas,48,2011,2011,20-24 years,20-24,Certain conditions originating in the perinatal period,P00-P96,236,96806,2.44
,Texas,48,2011,2011,20-24 years,20-24,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,110,96806,1.13
,Texas,48,2011,2011,20-24 years,20-24,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,110,96806,1.13
,Texas,48,2011,2011,20-24 years,20-24,External causes of morbidity and mortality,V01-Y89,45,96806,0.47
,Texas,48,2011,2011,25-29 years,25-29,Certain infectious and parasitic diseases,A00-B99,12,105004,0.12 (Unreliable)
,Texas,48,2011,2011,25-29 years,25-29,Diseases of the circulatory system,I00-I99,10,105004,0.10 (Unreliable)
,Texas,48,2011,2011,25-29 years,25-29,Diseases of the respiratory system,J00-J98,18,105004,0.17 (Unreliable)
,Texas,48,2011,2011,25-29 years,25-29,Certain conditions originating in the perinatal period,P00-P96,267,105004,2.54
,Texas,48,2011,2011,25-29 years,25-29,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,115,105004,1.10
,Texas,48,2011,2011,25-29 years,25-29,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,75,105004,0.71
,Texas,48,2011,2011,25-29 years,25-29,External causes of morbidity and mortality,V01-Y89,25,105004,0.24
,Texas,48,2011,2011,30-34 years,30-34,Certain conditions originating in the perinatal period,P00-P96,233,84319,2.76
,Texas,48,2011,2011,30-34 years,30-34,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,94,84319,1.11
,Texas,48,2011,2011,30-34 years,30-34,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,30,84319,0.36
,Texas,48,2011,2011,30-34 years,30-34,External causes of morbidity and mortality,V01-Y89,14,84319,0.17 (Unreliable)
,Texas,48,2011,2011,35-39 years,35-39,Certain conditions originating in the perinatal period,P00-P96,115,38817,2.96
,Texas,48,2011,2011,35-39 years,35-39,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,65,38817,1.68
,Texas,48,2011,2011,35-39 years,35-39,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,13,38817,0.34 (Unreliable)
,Texas,48,2011,2011,40-44 years,40-44,Certain conditions originating in the perinatal period,P00-P96,36,8671,4.20
,Texas,48,2011,2011,40-44 years,40-44,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,26,8671,3.02
,Texas,48,2012,2012,15-19 years,15-19,Certain conditions originating in the perinatal period,P00-P96,115,40451,2.83
,Texas,48,2012,2012,15-19 years,15-19,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,71,40451,1.75
,Texas,48,2012,2012,15-19 years,15-19,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,50,40451,1.25
,Texas,48,2012,2012,15-19 years,15-19,External causes of morbidity and mortality,V01-Y89,22,40451,0.55
,Texas,48,2012,2012,20-24 years,20-24,Certain infectious and parasitic diseases,A00-B99,19,97675,0.20 (Unreliable)
,Texas,48,2012,2012,20-24 years,20-24,Diseases of the circulatory system,I00-I99,10,97675,0.10 (Unreliable)
,Texas,48,2012,2012,20-24 years,20-24,Diseases of the respiratory system,J00-J98,16,97675,0.17 (Unreliable)
,Texas,48,2012,2012,20-24 years,20-24,Certain conditions originating in the perinatal period,P00-P96,236,97675,2.41
,Texas,48,2012,2012,20-24 years,20-24,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,128,97675,1.31
,Texas,48,2012,2012,20-24 years,20-24,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,117,97675,1.20
,Texas,48,2012,2012,20-24 years,20-24,External causes of morbidity and mortality,V01-Y89,58,97675,0.59
,Texas,48,2012,2012,25-29 years,25-29,Certain infectious and parasitic diseases,A00-B99,14,106377,0.13 (Unreliable)
,Texas,48,2012,2012,25-29 years,25-29,Diseases of the nervous system,G00-G98,15,106377,0.14 (Unreliable)
,Texas,48,2012,2012,25-29 years,25-29,Certain conditions originating in the perinatal period,P00-P96,265,106377,2.49
,Texas,48,2012,2012,25-29 years,25-29,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,130,106377,1.23
,Texas,48,2012,2012,25-29 years,25-29,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,69,106377,0.65
,Texas,48,2012,2012,25-29 years,25-29,External causes of morbidity and mortality,V01-Y89,18,106377,0.17 (Unreliable)
,Texas,48,2012,2012,30-34 years,30-34,Certain infectious and parasitic diseases,A00-B99,12,87971,0.14 (Unreliable)
,Texas,48,2012,2012,30-34 years,30-34,Certain conditions originating in the perinatal period,P00-P96,240,87971,2.73
,Texas,48,2012,2012,30-34 years,30-34,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,127,87971,1.44
,Texas,48,2012,2012,30-34 years,30-34,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,44,87971,0.49
,Texas,48,2012,2012,30-34 years,30-34,External causes of morbidity and mortality,V01-Y89,14,87971,0.16 (Unreliable)
,Texas,48,2012,2012,35-39 years,35-39,Certain conditions originating in the perinatal period,P00-P96,123,40180,3.07
,Texas,48,2012,2012,35-39 years,35-39,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,66,40180,1.65
,Texas,48,2012,2012,35-39 years,35-39,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified",R00-R99,15,40180,0.38 (Unreliable)
,Texas,48,2012,2012,40-44 years,40-44,Certain conditions originating in the perinatal period,P00-P96,27,8961,3.05
,Texas,48,2012,2012,40-44 years,40-44,"Congenital malformations, deformations and chromosomal abnormalities",Q00-Q99,31,8961,3.49
,Texas,48,2013,2013,15-19 years,15-19,Certain infectious and parasitic diseases,A00-B99,10,37525,0.27 (Unreliable)
