Notes,Year,Year Code,State,State Code,Age of Mother 10,Age of Mother 10 Code,Births,Female Population,Fertility Rate,Average Birth Weight,Standard Deviation for Average Birth Weight,Average LMP Gestational Age,Standard Deviation for Average LMP Gestational Age,Average OE Gestational Age,Standard Deviation for Average OE Gestational Age
,2019,2019,Nevada,32,35-39 years,35-39,5113,106216,48.14,3203.24,610.64,38.33,2.66,38.11,2.24
,2019,2019,Nevada,32,40-44 years,40-44,1134,96635,11.73,3172.69,629.92,38.1,2.67,37.98,2.11
,2019,2019,Nevada,32,45-49 years,45-49,94,Not Available,Not Available,2945.53,661.67,37.45,2.84,37.24,2.39
,2019,2019,Nevada,32,50 years and over,50+,16,Not Available,Not Available,2594.44,582.86,37.25,2.38,36.38,2.26
,2019,2019,New Hampshire,33,15 - 17 years,15-17,41,23677,1.73,3327.41,546.52,38.93,2.1,38.88,1.67
,2019,2019,New Hampshire,33,18 - 19 years,18-19,234,17768,13.17,3216.91,673.91,38.65,3.25,38.54,2.8
,2019,2019,New Hampshire,33,20-24 years,20-24,1582,42812,36.95,3309.39,535.66,39.09,2.32,38.83,1.77
,2019,2019,New Hampshire,33,25-29 years,25-29,3418,41787,81.80,3352.93,550.01,39.05,2.2,38.81,1.85
,2019,2019,New Hampshire,33,30-34 years,30-34,4268,41545,102.73,3375.12,560.11,38.99,2.13,38.82,1.88
,2019,2019,New Hampshire,33,35-39 years,35-39,1919,40330,47.58,3378.86,571.71,38.73,2.14,38.63,1.89
,2019,2019,New Hampshire,33,40-44 years,40-44,346,37809,9.15,3264.71,559.04,38.15,2.14,38.22,1.78
,2019,2019,New Hampshire,33,45-49 years,45-49,26,Not Available,Not Available,3146.58,661.85,37.27,3.3,37.88,2.01
,2019,2019,New Jersey,34,Under 15 years,15-,28,Not Available,Not Available,3029.39,556.21,38.93,2.89,38.64,2.57
,2019,2019,New Jersey,34,15 - 17 years,15-17,682,166481,4.10,3137.92,524.37,38.44,2.77,38.47,2.01
,2019,2019,New Jersey,34,18 - 19 years,18-19,2015,102829,19.60,3139.49,571.85,38.61,2.86,38.51,2.36
,2019,2019,New Jersey,34,20-24 years,20-24,12232,266233,45.94,3215.66,555.77,38.78,2.56,38.64,2.09
,2019,2019,New Jersey,34,25-29 years,25-29,24291,283706,85.62,3260.71,563.76,38.78,2.42,38.6,2.03
,2019,2019,New Jersey,34,30-34 years,30-34,34872,282221,123.56,3277.75,568.96,38.67,2.34,38.54,2
,2019,2019,New Jersey,34,35-39 years,35-39,20413,290920,70.17,3270.21,594.13,38.42,2.42,38.35,2.09
,2019,2019,New Jersey,34,40-44 years,40-44,4673,281701,16.59,3222.79,624.62,38.1,2.58,38.08,2.22
,2019,2019,New Jersey,34,45-49 years,45-49,342,Not Available,Not Available,3100.6,673.18,37.61,3.05,37.51,2.63
,2019,2019,New Jersey,34,50 years and over,50+,37,Not Available,Not Available,3057.35,710.9,38.27,3.04,37.7,2.19
,2019,2019,New Mexico,35,Under 15 years,15-,20,Not Available,Not Available,3022.85,471.72,38.1,1.7,38.2,2.44
,2019,2019,New Mexico,35,15 - 17 years,15-17,441,40686,10.84,3091.87,550.81,38.29,2.78,38.42,2.2
,2019,2019,New Mexico,35,18 - 19 years,18-19,1218,27215,44.75,3117.17,524.98,38.62,2.31,38.48,1.96
,2019,2019,New Mexico,35,20-24 years,20-24,5513,67132,82.12,3152.39,540.15,38.62,2.31,38.42,2.03
,2019,2019,New Mexico,35,25-29 years,25-29,6983,69896,99.91,3190.19,553.07,38.57,2.27,38.39,1.99
,2019,2019,New Mexico,35,30-34 years,30-34,5566,67175,82.86,3197.16,581.01,38.44,2.28,38.34,2.06
,2019,2019,New Mexico,35,35-39 years,35-39,2656,66736,39.80,3160.73,598.92,38.14,2.45,38.08,2.23
,2019,2019,New Mexico,35,40-44 years,40-44,526,59632,8.82,3091.22,649.16,37.85,2.68,37.9,2.41
,2019,2019,New Mexico,35,45-49 years,45-49,32,Not Available,Not Available,2872.69,642.13,36.84,2.98,37.22,2.85
,2019,2019,New York,36,Under 15 years,15-,58,Not Available,Not Available,2953.14,818.34,37.21,5.26,36.97,4.51
,2019,2019,New York,36,15 - 17 years,15-17,1585,334120,4.74,3072.76,589.9,38.37,3.03,38.37,2.51
,2019,2019,New York,36,18 - 19 years,18-19,5021,243540,20.62,3158.95,569.87,38.78,2.63,38.61,2.2
,2019,2019,New York,36,20-24 years,20-24,32642,635630,51.35,3214.8,569.28,38.86,2.5,38.68,2.1
,2019,2019,New York,36,25-29 years,25-29,56050,731653,76.61,3259.07,573.27,38.8,2.39,38.65,2.04
,2019,2019,New York,36,30-34 years,30-34,70606,699055,101.00,3279.95,573.76,38.71,2.31,38.61,2.01
,2019,2019,New York,36,35-39 years,35-39,43756,641014,68.26,3267.41,592.57,38.48,2.38,38.44,2.09
,2019,2019,New York,36,40-44 years,40-44,10776,589775,18.27,3223.33,620.47,38.21,2.56,38.2,2.25
,2019,2019,New York,36,45-49 years,45-49,912,Not Available,Not Available,3117.98,649.34,37.77,2.73,37.79,2.27
,2019,2019,New York,36,50 years and over,50+,133,Not Available,Not Available,3021.19,670.45,37.83,2.76,37.5,2.33
,2019,2019,North Carolina,37,Under 15 years,15-,84,Not Available,Not Available,3037.52,579.78,37.83,3.67,38.13,2.75
,2019,2019,North Carolina,37,15 - 17 years,15-17,1500,194973,7.69,3100.01,579.46,38.35,3.3,38.38,2.41
,2019,2019,North Carolina,37,18 - 19 years,18-19,4668,143182,32.60,3129.96,578.81,38.66,3.03,38.45,2.34
,2019,2019,North Carolina,37,20-24 years,20-24,25123,338141,74.30,3182.17,594.6,38.67,2.88,38.38,2.27
,2019,2019,North Carolina,37,25-29 years,25-29,35059,363173,96.54,3251.22,602.39,38.71,2.73,38.42,2.2
,2019,2019,North Carolina,37,30-34 years,30-34,32642,347155,94.03,3274.85,614.35,38.62,2.65,38.39,2.19
,2019,2019,North Carolina,37,35-39 years,35-39,16233,339183,47.86,3269.58,628.71,38.37,2.73,38.24,2.24
,2019,2019,North Carolina,37,40-44 years,40-44,3240,329949,9.82,3171.7,679.84,37.92,2.91,37.78,2.48
,2019,2019,North Carolina,37,45-49 years,45-49,161,Not Available,Not Available,3054.93,730.86,37.63,3.2,37.48,2.41
,2019,2019,North Carolina,37,50 years and over,50+,15,Not Available,Not Available,2798.27,611.96,37.4,3.07,36.67,2.55
,2019,2019,North Dakota,38,15 - 17 years,15-17,70,13128,5.33,3369.59,511.45,38.97,2.84,38.81,1.47
,2019,2019,North Dakota,38,18 - 19 years,18-19,285,9656,29.52,3286.02,580.43,38.73,2.89,38.57,2.1
,2019,2019,North Dakota,38,20-24 years,20-24,1929,29403,65.61,3307.04,563.4,38.8,2.32,38.53,1.85
,2019,2019,North Dakota,38,25-29 years,25-29,3562,27729,128.46,3344.48,557.95,38.76,2.28,38.54,1.92
,2019,2019,North Dakota,38,30-34 years,30-34,3148,24814,126.86,3339.05,614.47,38.45,2.49,38.32,2.24
,2019,2019,North Dakota,38,35-39 years,35-39,1246,23770,52.42,3308.13,592.49,38.3,2.33,38.19,1.94
,2019,2019,North Dakota,38,40-44 years,40-44,202,19653,10.28,3247.12,663.73,37.92,2.4,37.82,2.15
,2019,2019,North Dakota,38,45-49 years,45-49,11,Not Available,Not Available,3088.18,594.26,37.09,2.43,37.55,1.67
,2019,2019,Ohio,39,Under 15 years,15-,80,Not Available,Not Available,3073.38,592.37,38.27,2.71,38.51,1.97
,2019,2019,Ohio,39,15 - 17 years,15-17,1511,218884,6.90,3104.77,578.13,38.31,2.96,38.31,2.3
,2019,2019,Ohio,39,18 - 19 years,18-19,5415,150413,36.00,3143.34,587.72,38.5,2.83,38.31,2.33
,2019,2019,Ohio,39,20-24 years,20-24,28356,369692,76.70,3209.18,580.63,38.57,2.65,38.36,2.16
,2019,2019,Ohio,39,25-29 years,25-29,41525,395329,105.04,3265.46,594.09,38.58,2.54,38.38,2.16
,2019,2019,Ohio,39,30-34 years,30-34,37864,374176,101.19,3294.4,601.96,38.51,2.48,38.37,2.15
,2019,2019,Ohio,39,35-39 years,35-39,16538,364521,45.37,3262.64,626.63,38.24,2.54,38.15,2.22
,2019,2019,Ohio,39,40-44 years,40-44,2997,339132,8.84,3215.54,638.38,38.03,2.67,37.99,2.34
,2019,2019,Ohio,39,45-49 years,45-49,161,Not Available,Not Available,3184.89,552.23,37.94,2.33,38.33,1.69
,2019,2019,Ohio,39,50 years and over,50+,14,Not Available,Not Available,3060.79,502.15,37.86,1.25,37.43,1.72
,2019,2019,Oklahoma,40,Under 15 years,15-,29,Not Available,Not Available,3105.86,489.09,37.9,3.43,38.21,1.85
,2019,2019,Oklahoma,40,15 - 17 years,15-17,851,77490,10.98,3152.81,563.64,38.27,2.92,38.37,2.25
,2019,2019,Oklahoma,40,18 - 19 years,18-19,2669,51197,52.13,3148.2,579.42,38.46,2.9,38.2,2.33
,2019,2019,Oklahoma,40,20-24 years,20-24,12861,131368,97.90,3224.16,567.14,38.5,2.61,38.24,2.05
,2019,2019,Oklahoma,40,25-29 years,25-29,15502,136769,113.34,3275.5,573.12,38.44,2.41,38.25,1.96
,2019,2019,Oklahoma,40,30-34 years,30-34,11224,130306,86.14,3294.29,589.91,38.33,2.44,38.2,1.99
,2019,2019,Oklahoma,40,35-39 years,35-39,5043,131579,38.33,3249.56,630.58,37.97,2.66,37.91,2.27
,2019,2019,Oklahoma,40,40-44 years,40-44,924,116106,7.96,3166.2,667.24,37.51,2.87,37.59,2.41
,2019,2019,Oklahoma,40,45-49 years,45-49,39,Not Available,Not Available,3208.26,571.31,37,2.42,37.31,1.71
,2019,2019,Oregon,41,15 - 17 years,15-17,295,71693,4.11,3164.39,637.3,38.46,2.86,38.41,2.67
,2019,2019,Oregon,41,18 - 19 years,18-19,1156,48238,23.96,3225.81,563.99,38.88,2.56,38.65,1.97
,2019,2019,Oregon,41,20-24 years,20-24,7234,129753,55.75,3292.44,557.81,38.97,2.49,38.68,2.04
,2019,2019,Oregon,41,25-29 years,25-29,11900,148954,79.89,3350.39,558.09,38.97,2.28,38.75,1.91
,2019,2019,Oregon,41,30-34 years,30-34,12543,147583,84.99,3359.72,573.81,38.89,2.23,38.75,1.93
,2019,2019,Oregon,41,35-39 years,35-39,7171,147830,48.51,3332.64,589.47,38.64,2.28,38.57,1.99
,2019,2019,Oregon,41,40-44 years,40-44,1450,133794,10.84,3246.65,616.87,38.2,2.35,38.18,2.05
,2019,2019,Oregon,41,45-49 years,45-49,92,Not Available,Not Available,3306.2,622.95,38.48,2.17,38.29,1.67
,2019,2019,Pennsylvania,42,Under 15 years,15-,61,Not Available,Not Available,3184.67,371.91,38.12,3.91,38.58,2.98
,2019,2019,Pennsylvania,42,15 - 17 years,15-17,1337,224705,5.95,3080.43,614.05,38.21,3.19,38.25,2.6
,2019,2019,Pennsylvania,42,18 - 19 years,18-19,3927,170087,23.09,3153.08,582.9,38.69,2.74,38.5,2.24
,2019,2019,Pennsylvania,42,20-24 years,20-24,23096,393213,58.74,3214.27,577.41,38.77,2.58,38.54,2.14
,2019,2019,Pennsylvania,42,25-29 years,25-29,39007,420562,92.75,3271.67,595.1,38.74,2.52,38.53,2.18
,2019,2019,Pennsylvania,42,30-34 years,30-34,42338,417238,101.47,3299.48,593.66,38.67,2.4,38.53,2.11
,2019,2019,Pennsylvania,42,35-39 years,35-39,20427,394437,51.79,3295.87,622.27,38.45,2.44,38.36,2.17
,2019,2019,Pennsylvania,42,40-44 years,40-44,3766,362651,10.38,3235.76,630.53,38.13,2.51,38.08,2.18
,2019,2019,Pennsylvania,42,45-49 years,45-49,237,Not Available,Not Available,3191.53,649.58,37.76,2.89,37.84,2.19
,2019,2019,Pennsylvania,42,50 years and over,50+,34,Not Available,Not Available,2772,1018.66,35.94,5.68,35.5,5.28
,2019,2019,Rhode Island,44,15 - 17 years,15-17,85,18205,4.67,3153.39,571.16,38.4,3.29,38.47,2.27
,2019,2019,Rhode Island,44,18 - 19 years,18-19,274,17557,15.61,3144.11,621.43,38.78,3.26,38.34,2.74
,2019,2019,Rhode Island,44,20-24 years,20-24,1575,37494,42.01,3233.4,579.58,38.86,2.52,38.57,2.05
,2019,2019,Rhode Island,44,25-29 years,25-29,2851,36767,77.54,3282.75,589.69,38.8,2.47,38.57,2.2
,2019,2019,Rhode Island,44,30-34 years,30-34,3206,35743,89.70,3316.83,556.62,38.86,2.2,38.63,1.9
,2019,2019,Rhode Island,44,35-39 years,35-39,1778,32856,54.11,3270.67,614.64,38.46,2.52,38.3,2.21
,2019,2019,Rhode Island,44,40-44 years,40-44,374,29924,12.50,3227.78,641.09,38.07,2.68,38.11,2.13
,2019,2019,Rhode Island,44,45-49 years,45-49,27,Not Available,Not Available,3243.33,509.93,38,2.14,37.7,2
,2019,2019,South Carolina,45,Under 15 years,15-,37,Not Available,Not Available,3029.7,788.18,36.76,4.49,37.84,3.23
,2019,2019,South Carolina,45,15 - 17 years,15-17,792,92679,8.55,3054.59,587.7,38.08,3.2,38.2,2.51
,2019,2019,South Carolina,45,18 - 19 years,18-19,2633,66123,39.82,3103.29,594.14,38.44,2.94,38.28,2.36
,2019,2019,South Carolina,45,20-24 years,20-24,12588,160292,78.53,3165.9,595.18,38.45,2.71,38.24,2.22
,2019,2019,South Carolina,45,25-29 years,25-29,17489,177577,98.49,3222.75,596.81,38.46,2.6,38.25,2.14
,2019,2019,South Carolina,45,30-34 years,30-34,14902,168416,88.48,3258.8,616.43,38.39,2.54,38.23,2.16
,2019,2019,South Carolina,45,35-39 years,35-39,7148,164484,43.46,3227.75,629.92,38.1,2.71,38,2.28
,2019,2019,South Carolina,45,40-44 years,40-44,1368,154610,8.85,3158.48,645.77,37.76,2.65,37.77,2.22
,2019,2019,South Carolina,45,45-49 years,45-49,77,Not Available,Not Available,3126.58,604.1,37.74,2.82,37.44,1.85
,2019,2019,South Dakota,46,15 - 17 years,15-17,143,16707,8.56,3294.21,601.38,38.05,3.61,38.34,2.9
,2019,2019,South Dakota,46,18 - 19 years,18-19,393,11248,34.94,3259.12,561.54,38.62,2.51,38.46,1.92
,2019,2019,South Dakota,46,20-24 years,20-24,2194,28355,77.38,3292.07,552.29,38.67,2.31,38.54,1.85
,2019,2019,South Dakota,46,25-29 years,25-29,3802,27371,138.91,3329.19,570.14,38.6,2.3,38.53,1.98
,2019,2019,South Dakota,46,30-34 years,30-34,3357,27354,122.72,3344.62,572.01,38.45,2.25,38.45,2
,2019,2019,South Dakota,46,35-39 years,35-39,1351,27301,49.49,3326.89,642.22,38.22,2.66,38.25,2.26
,2019,2019,South Dakota,46,40-44 years,40-44,191,23753,8.04,3202.62,605.63,37.79,2.6,37.68,2.65
,2019,2019,South Dakota,46,45-49 years,45-49,13,Not Available,Not Available,3121.38,919.45,36.62,5.57,36.85,4.77
,2019,2019,Tennessee,47,Under 15 years,15-,60,Not Available,Not Available,2879.68,623.94,36.25,4.26,37.4,3.03
,2019,2019,Tennessee,47,15 - 17 years,15-17,1121,126250,8.88,3090.15,564.07,38.13,2.89,38.35,2.33
,2019,2019,Tennessee,47,18 - 19 years,18-19,3797,81559,46.56,3121.35,579.05,38.35,2.79,38.31,2.27
,2019,2019,Tennessee,47,20-24 years,20-24,19431,219838,88.39,3194.37,585.07,38.39,2.66,38.29,2.17
,2019,2019,Tennessee,47,25-29 years,25-29,24705,247960,99.63,3247.12,589.55,38.4,2.51,38.31,2.06
,2019,2019,Tennessee,47,30-34 years,30-34,20239,228129,88.72,3286.23,595.41,38.36,2.46,38.32,2.06
,2019,2019,Tennessee,47,35-39 years,35-39,9244,220743,41.88,3250.53,636.74,38.08,2.65,38.06,2.24
,2019,2019,Tennessee,47,40-44 years,40-44,1736,209382,8.29,3182.59,651.28,37.73,2.74,37.82,2.28
,2019,2019,Tennessee,47,45-49 years,45-49,112,Not Available,Not Available,3048.45,609.17,37.78,2.65,37.7,2.33
,2019,2019,Texas,48,Under 15 years,15-,273,Not Available,Not Available,3064.14,587.45,37.88,3.66,38.01,2.59
,2019,2019,Texas,48,15 - 17 years,15-17,6532,610844,10.69,3120.54,534.67,38.41,2.82,38.33,2.16
,2019,2019,Texas,48,18 - 19 years,18-19,17577,393960,44.62,3151.81,542.15,38.53,2.78,38.35,2.13
,2019,2019,Texas,48,20-24 years,20-24,82105,972342,84.44,3198.47,552.72,38.52,2.63,38.29,2.05
,2019,2019,Texas,48,25-29 years,25-29,109848,1061442,103.49,3246.04,563.63,38.5,2.56,38.28,2.02
,2019,2019,Texas,48,30-34 years,30-34,99615,1035196,96.23,3264.05,585.44,38.42,2.53,38.23,2.08
,2019,2019,Texas,48,35-39 years,35-39,50390,1024702,49.18,3233.31,618.78,38.14,2.66,38,2.24
,2019,2019,Texas,48,40-44 years,40-44,10514,938809,11.20,3176.7,632.96,37.86,2.77,37.73,2.27
,2019,2019,Texas,48,45-49 years,45-49,690,Not Available,Not Available,3003.06,698.04,37.48,3.21,37.14,2.54
,2019,2019,Texas,48,50 years and over,50+,55,Not Available,Not Available,2718.38,758.51,36.65,3.51,36.27,3.22
,2019,2019,Utah,49,Under 15 years,15-,10,Not Available,Not Available,2652.4,767.04,36.1,4.21,36.8,4.38
,2019,2019,Utah,49,15 - 17 years,15-17,290,76075,3.81,3116.9,506.98,38.49,2.64,38.21,1.92
,2019,2019,Utah,49,18 - 19 years,18-19,1208,48460,24.93,3107.79,551.89,38.48,2.63,38.2,2.16
,2019,2019,Utah,49,20-24 years,20-24,9501,128846,73.74,3218.06,528.64,38.66,2.27,38.39,1.89
,2019,2019,Utah,49,25-29 years,25-29,16074,122197,131.54,3262.85,527.76,38.65,2.16,38.42,1.83
,2019,2019,Utah,49,30-34 years,30-34,12565,108654,115.64,3276.42,562.44,38.48,2.25,38.31,1.97
,2019,2019,Utah,49,35-39 years,35-39,5864,113907,51.48,3268.62,603.08,38.3,2.29,38.2,2.01
,2019,2019,Utah,49,40-44 years,40-44,1243,104121,11.94,3195.12,658.26,37.88,2.69,37.81,2.38
,2019,2019,Utah,49,45-49 years,45-49,67,Not Available,Not Available,3015.01,688.5,37.55,2.48,37.4,2.39
,2019,2019,Vermont,50,15 - 17 years,15-17,30,10079,2.98,3381.1,447.92,39.07,2.67,38.73,1.46
,2019,2019,Vermont,50,18 - 19 years,18-19,122,9935,12.28,3191.5,530.9,39.09,3.05,38.63,2.6
,2019,2019,Vermont,50,20-24 years,20-24,802,22106,36.28,3269.34,577.34,39.14,2.48,38.74,2.08
,2019,2019,Vermont,50,25-29 years,25-29,1504,18281,82.27,3332.48,575.34,38.96,2.32,38.74,1.92
,2019,2019,Vermont,50,30-34 years,30-34,1802,18079,99.67,3374.13,581.3,38.96,2.27,38.79,1.94
,2019,2019,Vermont,50,35-39 years,35-39,881,18672,47.18,3410.13,584.92,38.85,2.18,38.86,1.83
,2019,2019,Vermont,50,40-44 years,40-44,199,17380,11.45,3244.46,580.74,38.25,1.83,38.26,1.74
,2019,2019,Vermont,50,45-49 years,45-49,18,Not Available,Not Available,2806.56,703.62,37.28,2.16,37.28,2.02
,2019,2019,Virginia,51,Under 15 years,15-,29,Not Available,Not Available,3050.03,544.86,38.17,4.03,38.17,2.88
,2019,2019,Virginia,51,15 - 17 years,15-17,825,155243,5.31,3091.22,608.86,38.15,3.38,38.33,2.73
,2019,2019,Virginia,51,18 - 19 years,18-19,2800,111693,25.07,3167.27,580.85,38.69,2.73,38.51,2.22
,2019,2019,Virginia,51,20-24 years,20-24,16550,274705,60.25,3207.2,582.5,38.64,2.7,38.45,2.18
,2019,2019,Virginia,51,25-29 years,25-29,26950,294497,91.51,3271.34,586.52,38.71,2.52,38.49,2.09
,2019,2019,Virginia,51,30-34 years,30-34,30213,291993,103.47,3298.88,594.39,38.65,2.5,38.47,2.1
,2019,2019,Virginia,51,35-39 years,35-39,16411,290813,56.43,3286.23,612.85,38.48,2.5,38.32,2.11
,2019,2019,Virginia,51,40-44 years,40-44,3371,267829,12.59,3219.28,645.82,38.1,2.72,37.96,2.32
,2019,2019,Virginia,51,45-49 years,45-49,247,Not Available,Not Available,3182.07,695.1,37.95,2.94,37.63,2.56
,2019,2019,Virginia,51,50 years and over,50+,33,Not Available,Not Available,3179.64,712.98,38.3,2.71,37.09,1.82
,2019,2019,Washington,53,Under 15 years,15-,22,Not Available,Not Available,3171.36,543.26,38.57,2.19,38.24,1.74
,2019,2019,Washington,53,15 - 17 years,15-17,599,133192,4.50,3199.52,538.11,38.75,2.63,38.67,1.99
,2019,2019,Washington,53,18 - 19 years,18-19,2189,86134,25.41,3234.69,543.93,38.91,2.51,38.67,1.92
,2019,2019,Washington,53,20-24 years,20-24,13675,228994,59.72,3305.84,545.93,38.97,2.37,38.7,1.9
,2019,2019,Washington,53,25-29 years,25-29,23905,283289,84.38,3351.86,561.33,38.94,2.29,38.71,1.92
,2019,2019,Washington,53,30-34 years,30-34,26500,280561,94.45,3356.77,573.86,38.85,2.27,38.69,1.97
,2019,2019,Washington,53,35-39 years,35-39,14714,268981,54.70,3337.95,591.77,38.58,2.31,38.48,2.02
,2019,2019,Washington,53,40-44 years,40-44,3029,236106,12.83,3273.31,597.08,38.21,2.34,38.18,2.05
,2019,2019,Washington,53,45-49 years,45-49,234,Not Available,Not Available,3135.18,583.55,37.78,2.77,37.51,2.54
,2019,2019,Washington,53,50 years and over,50+,28,Not Available,Not Available,3114.11,603.14,37.5,2.47,37.68,1.83
,2019,2019,West Virginia,54,Under 15 years,15-,10,Not Available,Not Available,2587.5,928.04,34.4,6.93,36.6,4.03
,2019,2019,West Virginia,54,15 - 17 years,15-17,278,30714,9.05,3106.19,602.66,38.07,3.28,38.15,2.49
,2019,2019,West Virginia,54,18 - 19 years,18-19,1009,20450,49.34,3151.21,558.36,38.57,2.64,38.28,2.1
,2019,2019,West Virginia,54,20-24 years,20-24,5111,53747,95.09,3209.89,568.95,38.5,2.66,38.2,2.05
,2019,2019,West Virginia,54,25-29 years,25-29,5715,54214,105.42,3230.55,601.08,38.43,2.51,38.17,2.06
,2019,2019,West Virginia,54,30-34 years,30-34,3957,49648,79.70,3251.93,631.71,38.31,2.64,38.15,2.17
,2019,2019,West Virginia,54,35-39 years,35-39,1704,52788,32.28,3204.74,651.74,38.01,2.76,37.85,2.4
,2019,2019,West Virginia,54,40-44 years,40-44,335,53513,6.26,3175.74,625.71,37.76,2.73,37.71,2.17
,2019,2019,West Virginia,54,45-49 years,45-49,14,Not Available,Not Available,2733.43,670.25,36.14,3.02,36.57,2.5
,2019,2019,Wisconsin,55,Under 15 years,15-,21,Not Available,Not Available,3255.86,551.06,37.9,3.82,38.33,1.75
,2019,2019,Wisconsin,55,15 - 17 years,15-17,483,108416,4.46,3139.16,599.85,38.24,3.37,38.29,2.78
,2019,2019,Wisconsin,55,18 - 19 years,18-19,1835,76401,24.02,3159,585.68,38.68,2.84,38.4,2.3
,2019,2019,Wisconsin,55,20-24 years,20-24,10547,191799,54.99,3239.72,575.49,38.74,2.48,38.47,2.13
,2019,2019,Wisconsin,55,25-29 years,25-29,19512,184099,105.99,3315.1,584.65,38.73,2.37,38.48,2.07
,2019,2019,Wisconsin,55,30-34 years,30-34,20263,176616,114.73,3351.44,598.65,38.64,2.34,38.47,2.1
,2019,2019,Wisconsin,55,35-39 years,35-39,8937,184899,48.33,3323.6,622.99,38.39,2.35,38.28,2.1
,2019,2019,Wisconsin,55,40-44 years,40-44,1574,167473,9.40,3280.05,636.85,38.14,2.4,38.1,2.14
,2019,2019,Wisconsin,55,45-49 years,45-49,90,Not Available,Not Available,3203.98,589.22,38.04,2.56,38,1.85
,2019,2019,Wyoming,56,15 - 17 years,15-17,70,10618,6.59,3107.89,568.04,38.76,3.01,38.41,2.21
,2019,2019,Wyoming,56,18 - 19 years,18-19,268,6831,39.23,3134.38,470.74,38.72,1.99,38.63,1.67
,2019,2019,Wyoming,56,20-24 years,20-24,1558,17934,86.87,3132.83,541.64,38.61,2.34,38.42,2
,2019,2019,Wyoming,56,25-29 years,25-29,2021,18333,110.24,3178.11,534.5,38.6,2.19,38.5,1.86
,2019,2019,Wyoming,56,30-34 years,30-34,1724,18425,93.57,3183.28,597.84,38.33,2.45,38.31,2.19
,2019,2019,Wyoming,56,35-39 years,35-39,775,19211,40.34,3134.72,597.6,38.26,2.44,38.23,2.19
,2019,2019,Wyoming,56,40-44 years,40-44,134,16592,8.08,3148.66,645.66,37.93,2.63,38.04,2.37
,2019,2019,Wyoming,56,45-49 years,45-49,12,Not Available,Not Available,3142.75,338.37,38.67,1.11,38.33,0.85
,2020,2020,Alabama,1,Under 15 years,15-,50,Not Available,Not Available,2936.52,572.75,37.04,3.22,37.4,2.93
,2020,2020,Alabama,1,15 - 17 years,15-17,926,91168,10.16,3042.39,584.98,38.17,3.07,38.11,2.45
,2020,2020,Alabama,1,18 - 19 years,18-19,2862,61685,46.40,3088.79,571.18,38.36,2.7,38.22,2.13
,2020,2020,Alabama,1,20-24 years,20-24,14578,161467,90.28,3140.84,586.66,38.34,2.67,38.14,2.15
,2020,2020,Alabama,1,25-29 years,25-29,18218,166063,109.71,3200.26,608.52,38.28,2.67,38.13,2.18
,2020,2020,Alabama,1,30-34 years,30-34,13890,162534,85.46,3217.57,638.04,38.18,2.69,38.04,2.26
,2020,2020,Alabama,1,35-39 years,35-39,5938,156516,37.94,3194.71,654.93,37.98,2.67,37.87,2.22
,2020,2020,Alabama,1,40-44 years,40-44,1120,152182,7.36,3131.91,661.16,37.71,2.88,37.64,2.47
,2020,2020,Alabama,1,45-49 years,45-49,60,Not Available,Not Available,3110.7,523.84,37.38,2.36,37.47,1.9
,2020,2020,Alaska,2,15 - 17 years,15-17,60,13855,4.33,3345.13,503.69,38.68,2.71,38.52,1.74
,2020,2020,Alaska,2,18 - 19 years,18-19,318,7533,42.21,3318.4,554.26,38.55,2.77,38.46,1.85
,2020,2020,Alaska,2,20-24 years,20-24,1954,21452,91.09,3348.21,592.36,38.73,2.6,38.48,2.06
,2020,2020,Alaska,2,25-29 years,25-29,2896,26770,108.18,3404.73,575.74,38.86,2.43,38.6,1.97
,2020,2020,Alaska,2,30-34 years,30-34,2629,27571,95.35,3366.46,618.61,38.63,2.58,38.47,2.22
,2020,2020,Alaska,2,35-39 years,35-39,1326,25658,51.68,3410.11,603.83,38.52,2.24,38.48,1.92
,2020,2020,Alaska,2,40-44 years,40-44,267,21223,12.58,3365,614.67,38.35,2.49,38.3,1.93
,2020,2020,Alaska,2,45-49 years,45-49,13,Not Available,Not Available,3361,558.58,38.46,2.9,38.23,1.05
,2020,2020,Arizona,4,Under 15 years,15-,28,Not Available,Not Available,3101.86,527.11,38.93,3.79,38.64,1.99
,2020,2020,Arizona,4,15 - 17 years,15-17,1000,139386,7.17,3185.26,532.51,38.49,2.77,38.58,2.09
,2020,2020,Arizona,4,18 - 19 years,18-19,2916,96103,30.34,3209.25,535.04,38.67,2.58,38.58,2.13
